ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,z_close
000001.SZ,1991-08-19,1.0128303671731804,1.031868976526932,1.0001773783480163,1.031868976526932,0.9950588235294118,-6.160919540229956,-6.191090269636576,3100.0,1661.0,0.6236822445055947
000001.SZ,1991-08-20,1.031868976526932,1.031868976526932,0.9938508839354343,0.9970436941997279,1.0265882352941178,6.770114942528824,6.594372801875732,1969.0,1045.0,-0.08993341545348393
000001.SZ,1991-08-21,0.9970436941997279,0.9970436941997279,0.968544906285106,0.984390705374564,0.9919411764705882,2.459770114942534,2.4796795623290344,3431.0,1766.6666666666667,-0.3492097333333498
000001.SZ,1991-08-22,0.984390705374564,0.984390705374564,0.943238928634778,0.943238928634778,0.9793529411764706,8.000000000000103,8.16803438843298,2841.0,1432.6666666666667,-1.1924635522323603
000001.SZ,1991-08-23,0.943238928634778,0.9590256016082304,0.9052208360432803,0.94956542304736,0.9384117647058824,-1.2298850574712898,-1.3104728409534974,4381.0,2135.0,-1.0628253932924263
000001.SZ,1991-08-26,1.0469504168494954,1.0297163995067817,1.0699542782495102,1.0266500622665007,1.006707202407071,3.9999999999999534,3.973460563590279,0.6327322529102944,0.6661982825917252,0.5167398539390072
000001.SZ,1991-08-27,1.0302137528991413,1.0165228113440197,1.055976485956891,1.0133250311332502,1.0335360120353538,-1.9999999999999811,-1.9351423885492771,0.4759187400136955,0.4960187353629977,0.24369250871470743
000001.SZ,1991-08-28,1.023443866357425,1.006596794081381,1.0489875898105814,1.0066625155666251,1.0201216072212123,-0.9999999999999813,-0.9803190696287462,0.5567222095412007,0.5758001561280249,0.1071688361025598
000001.SZ,1991-08-29,1.0100294615432834,1.0,1.0489875898105814,1.0066625155666251,1.0134144048141416,0.0,0.0,0.5240812599863045,0.5394223263075723,0.1071688361025598
000001.SZ,1991-08-30,1.006707202407071,0.9967324290998767,1.0489875898105814,1.003300124533001,1.0134144048141416,-0.504672897196257,-0.4979871775756673,0.5138096325039945,0.5275565964090554,0.03826903870951082
000001.SZ,1991-09-02,1.0,0.9933815797612421,0.9766500622665005,0.9967107304660834,0.9966598626832436,0.9814814814814443,0.9847305389221557,1.0288760550866283,1.0180526783071915,-0.09675627857616384
000001.SZ,1991-09-03,1.0,0.9933815797612421,0.9800124533001245,0.9967107304660834,0.9933815797612421,-0.0,-0.0,1.2767658818302976,1.263983427049423,-0.09675627857616384
000001.SZ,1991-09-04,0.9866749688667497,0.9834230222057277,0.9800124533001245,0.9867187984856949,0.9933815797612421,2.9814814814814814,3.0014970059880235,0.7125721901377166,0.7005031074282332,-0.30150405541991954
000001.SZ,1991-09-05,0.9800124533001245,0.9735263190449682,0.9533001245330012,0.9701483274374728,0.9834230222057277,4.944444444444462,5.02814371257485,2.1501554864504664,2.0804971885173127,-0.6410547163968341
000001.SZ,1991-09-06,0.9533001245330012,0.9469907836951815,0.8999999999999999,0.9103208589337802,0.9669078988062101,17.851851851851816,18.463473053892216,1.4513549533540648,1.333530630364013,-1.8669979268153452
000001.SZ,1991-09-09,0.9580666231221425,0.9720444154147616,1.014805590148056,1.0145895827652032,0.938331627430911,-0.22199170124481166,-0.23658947914639683,1.9274563820018364,1.9203284509542833,0.26960482835966565
000001.SZ,1991-09-10,0.9580666231221425,0.9755715218811235,1.014805590148056,1.018271066266703,0.9520214943705221,-0.05601659751037356,-0.058847376272945444,1.2962962962962963,1.2996005326231692,0.3450432484668585
000001.SZ,1991-09-11,0.968582625734814,1.0069888961463096,1.0259443752594437,1.051063539678211,0.9554759467758445,-0.49896265560166075,-0.522215735875981,1.3859810223446587,1.4094540612516644,1.0170039905327992
000001.SZ,1991-09-12,1.003527106466362,1.0139777922926192,1.0592223605922235,1.0547450231797109,0.9862461617195497,-0.05601659751037148,-0.056804177206979306,1.0786654423018058,1.128717265867732,1.0924424106399921
000001.SZ,1991-09-13,1.0069888961463096,1.0139777922926192,1.0592223605922235,1.0583583310608127,0.9897006141248721,-0.054979253112033305,-0.05555555555555555,2.303336394245485,2.4016866400355084,1.166483822967426
000001.SZ,1991-09-16,0.9930596095219562,0.9896933779953621,0.9860222077073809,0.9862148930687966,1.0034257643332687,-4.037735849056603,-4.023642732049037,0.29767441860465116,0.29440029569395676,-0.3118297375854855
000001.SZ,1991-09-17,0.9861192190439125,0.9828008245297604,0.9860222077073809,0.9828008245297604,0.9895934328744102,-0.9999999999999621,-1.0105078809106829,0.3998671096345515,0.394104601737202,-0.38178847476783195
000001.SZ,1991-09-18,0.9791788285658688,0.979322339603195,0.9790333115610712,0.979322339603195,0.9861676685411416,-1.0188679245283019,-1.0329830706363106,0.3481727574750831,0.34152652005174644,-0.45306718812343205
000001.SZ,1991-09-19,0.9791788285658688,0.9759082710641587,0.9790333115610712,0.9759082710641587,0.9826772671449809,-1.0,-1.0175131348511384,0.46179401993355484,0.45185732766586584,-0.5230259253057807
000001.SZ,1991-09-20,0.9757410650580527,0.9724297861375935,0.9825604180274331,0.9724297861375935,0.9792515028117122,-1.0188679245282641,-1.040280210157618,0.3109634551495017,0.3038255405655147,-0.5943046386613786
000001.SZ,1991-09-23,1.0,1.0,1.0,1.0,0.9964356435643565,-0.0,-0.0,0.888034188034188,0.8886861313868614,-0.02935483650958783
000001.SZ,1991-09-24,1.0,1.0,1.0,1.0,0.9964356435643565,-0.0,-0.0,0.5991452991452991,0.6000608272506083,-0.02935483650958783
000001.SZ,1991-09-25,1.0,1.0070879703232645,1.0,1.0070879703232645,0.9964356435643565,-1.9814814814815365,-1.9887766554433222,0.7564102564102564,0.7576034063260341,0.11588696146014674
000001.SZ,1991-09-26,1.0035232333975936,1.0141759406465287,1.0035232333975936,1.0141759406465287,1.0034983498349836,-1.9814814814815365,-1.9747474747474747,0.30641025641025643,0.30961070559610704,0.26112875942987673
000001.SZ,1991-09-27,1.0177491191916506,1.0355060943296237,1.0177491191916506,1.0283518812930577,1.0105610561056106,-3.96296296296311,-3.9219977553310885,0.6307692307692307,0.6508515815085159,0.5516123553693459
000001.SZ,1991-10-07,1.009428403064231,1.0914555097230407,1.0422878004259204,1.105795713088253,0.9904524699045247,-10.975155279503106,-11.080435693338918,1.0386670058509284,1.1228529363651234,2.1385379290672044
000001.SZ,1991-10-08,1.1797878609310548,1.3501473187978785,1.2116823851536356,1.37181175907077,1.0952380952380953,-27.59627329192546,-25.195328864683702,1.6570847112693972,2.131195812203501,7.589555222478453
000001.SZ,1991-10-09,1.356452563347083,1.656157925751326,1.400608457560085,1.6634534786253146,1.3587143450157149,-30.254658385093187,-22.26602429828236,1.647417959806665,2.707999345656797,13.565676139923026
000001.SZ,1991-10-10,1.640365350618739,1.7571007660577487,1.338728323699422,1.410250269428811,1.6475716064757162,26.267080745341634,15.942082111436951,1.5540574917323837,2.522165876001963,8.377210658528428
000001.SZ,1991-10-11,1.3753682969946965,1.5142015321154978,1.1693337389717067,1.5384983834271344,1.3967858625392873,-13.30434782608695,-9.524507750314202,2.179089290256932,2.962538851627679,11.005182533947488
000001.SZ,1991-10-14,1.1192802056555269,1.045804794520548,1.3565407430533876,1.03125,1.0909399677337182,0.3748832866479937,0.34363316472399386,0.7570628064440813,0.8902263942573164,0.610998604539216
000001.SZ,1991-10-15,1.1330334190231361,1.029148505603985,1.2813508169424497,0.9708125778331259,1.125031841725397,-0.7250233426704018,-0.6444468880580603,0.4214335745972449,0.4744892324682496,-0.6274433555464504
000001.SZ,1991-10-16,1.068808911739503,0.9708125778331259,1.23118950983453,0.9583203611457036,1.059098242336758,-0.14985994397759203,-0.1414998900373873,0.45692271772122345,0.49193815571507454,-0.8834252416942312
000001.SZ,1991-10-17,1.0550556983718937,1.0124922166874222,1.2813508169424497,1.0124922166874222,1.045469983866859,0.6498599439775924,0.6215966571365736,0.49054401120709784,0.5434566537824407,0.2266270496381907
000001.SZ,1991-10-18,1.1169665809768639,1.0374766500622665,1.3370798210011448,1.0062266500622665,1.1045682262036174,-0.07516339869281144,-0.06804486474598637,0.5668923651646043,0.6562120375483158,0.09823738088494394
000001.SZ,1991-10-21,0.9856540084388185,0.979931730372482,0.9937344333748445,0.9896735767326733,0.993811738478687,1.658385093167675,1.6687136393018744,0.732495881383855,0.7221474251093908,-0.24095677804427829
000001.SZ,1991-10-22,0.9856540084388185,0.9638771146704677,0.9729140722291407,0.9730816831683169,0.9835492178191182,2.664596273291886,2.7092760180995477,0.6867792421746294,0.663665432514305,-0.5809464144427147
000001.SZ,1991-10-23,0.9650939777522055,0.9598634607449641,0.9687500000000001,0.9875850866336634,0.9670599992312718,-2.3291925465838217,-2.408694246929541,0.6657742998352554,0.638337260181757,-0.2837526763321936
000001.SZ,1991-10-24,0.9815496739547371,0.9759180764469785,0.9916718555417187,0.9938118811881188,0.9814736518430257,-0.9999999999999689,-1.01890756302521,0.8088962108731467,0.7929989902389768,-0.15615749810341048
000001.SZ,1991-10-25,0.9856540084388185,0.9638771146704677,0.9937344333748445,0.9938118811881188,0.9876619133643386,-0.0,-0.0,0.7370263591433278,0.7212218108381017,-0.15615749810341048
000001.SZ,1991-10-28,1.0,1.0416407222914073,1.004190327002154,1.0374766500622665,1.0,inf,inf,1.272422464375524,1.2978648932446621,0.7385908219337477
000001.SZ,1991-10-29,1.0416407222914073,1.0874844333748444,1.0482083414920698,1.0687266500622665,1.0374766500622665,inf,inf,1.367421067337245,1.4701901761754754,1.3789442629825515
000001.SZ,1991-10-30,1.0666640722291407,1.0833203611457036,1.0691991384374389,1.0728907222914073,1.0687266500622665,inf,inf,1.0581167924001118,1.1355734453389337,1.4642715583651442
000001.SZ,1991-10-31,1.0708281444582815,1.1291640722291407,1.0775797924417465,1.1208359277708593,1.0728907222914073,inf,inf,1.2453199217658564,1.363434838408587,2.4467316323030346
000001.SZ,1991-11-01,1.125,1.2291407222914073,1.1320932054043469,1.1978907222914073,1.1208359277708593,inf,inf,1.6233584800223526,1.9295298098238245,4.025685322560359
000001.SZ,1991-11-04,1.0740625432406254,1.072885005065856,1.0721945482219455,1.0973977453623989,1.0687476129301066,1.5141414141414138,1.4167393960551582,1.16592082616179,1.2416253476841215,1.9664525680730454
000001.SZ,1991-11-05,1.1703680642036807,1.1050848530901722,1.1629306766293068,1.0921672460283942,1.1728412207909447,-0.08131313131312985,-0.06932565310990867,1.6282271944922548,1.847925988632241,1.8592727841711778
000001.SZ,1991-11-06,1.1629306766293068,1.0678191489361701,1.0740625432406254,1.0399922029823592,1.1672511371132948,-0.8111111111111114,-0.6948856694012917,1.0738382099827883,1.1219615431128311,0.7901377969264418
000001.SZ,1991-11-07,1.1129445136294451,1.0678191489361701,1.1111111111111112,1.0504532016503687,1.1114891844033192,0.1626262626262627,0.1463169837668005,1.3204819277108433,1.4258676986334502,1.0044973647301814
000001.SZ,1991-11-08,1.122215303722153,1.0372973657548126,1.0999723259997234,1.060881712744875,1.1226693517586195,0.16212121212121067,0.1444114737883284,0.9793459552495697,1.0329544080299915,1.2181912195904305
000001.SZ,1991-11-18,0.9894725417842414,0.9695326208326687,0.8520265209310067,0.8566362855638973,0.9768650052764023,6.0232558139535,6.165964761495488,0.6210353081986835,0.5441146533121616,-2.9670651680518745
000001.SZ,1991-11-19,0.83473518558715,0.9041580262668155,0.8418453685466198,0.9421558578275203,0.8367021132667695,-3.589534883720938,-4.290159003008165,0.8629563135846798,0.7131224298684907,-1.2146570920188229
000001.SZ,1991-11-20,0.9227534187106577,0.9458978040091456,0.9434627014730769,0.9798321190126603,0.9202316205319696,-1.581395348837214,-1.7184787279759346,0.702722920406942,0.6437034322706731,-0.4426211401545706
000001.SZ,1991-11-21,0.9596537877143477,0.9403147764130377,0.8999084528532194,0.9247582901626173,0.9570311443028385,2.3116279069767534,2.4154275891706063,0.49042489527229205,0.43088636456170354,-1.5711560462620233
000001.SZ,1991-11-22,0.9071250271326243,0.9041580262668155,0.8999084528532194,0.9305482450065102,0.9032388992613036,-0.2430232558139552,-0.26905887408680706,0.616098144823459,0.5345059240258947,-1.4525122860122954
000001.SZ,1991-11-25,1.0,0.9830633067717369,0.9290360368692007,0.8972015480797857,1.0062610467032145,-16.521531100478384,-16.41878294202204,0.6010199125789218,0.5827239488117002,-2.1358297940007636
000001.SZ,1991-11-26,0.9702688960009571,0.9538357493604634,0.9290360368692007,0.8972015480797857,0.9028189688745095,0.0,0.0,0.8652258377853327,0.8048446069469836,-2.1358297940007636
000001.SZ,1991-11-27,0.9014147698381838,0.9230791849216384,0.914516477080058,0.9345936290562668,0.9028189688745095,6.009569377990398,6.656444657402971,1.1049052938319572,0.9979433272394881,-1.3696170669202785
000001.SZ,1991-11-28,0.9389824424969341,0.9323120350495457,0.9290360368692007,0.9050014885382553,0.9404451634163147,-4.7559808612440015,-5.057179364318799,1.0490529383195726,0.9811090798293723,-1.975998795198945
000001.SZ,1991-11-29,0.9076660784255077,0.8922932165015144,0.88550818459262,0.8676094075617743,0.910667745124472,-6.009569377990398,-6.599105574189427,0.74356483729966,0.6518129189518587,-2.74221152227943
000001.SZ,1991-12-02,0.9517234561391946,0.9517234561391946,0.9762924281984333,0.971279552551213,0.9586828514095859,0.6664012738853492,0.6951133915821573,1.3406270411495755,1.2970667289938063,-0.6178744317829346
000001.SZ,1991-12-03,0.9310617544322151,0.9845119620378303,0.983603133159269,1.016161685481934,0.9311490509556236,-1.0414012738853495,-1.1184016264491612,0.766819072501633,0.7620661446768727,0.30181927265856945
000001.SZ,1991-12-04,0.9758782047057272,0.9827654386080537,1.020017406440383,1.005387228493978,0.9741767821309911,0.24999999999999703,0.2566256020524239,0.7926192031352057,0.800864789061587,0.08103653321313126
000001.SZ,1991-12-05,0.9655308772161075,0.9655308772161075,0.9799477806788512,0.9694952475723159,0.9638474949833877,0.8328025477707013,0.8640511169736427,0.4114957544088831,0.40411359121187335,-0.6544371784426882
000001.SZ,1991-12-06,0.9310617544322151,0.9517234561391946,0.983603133159269,0.9874412380331469,0.9294384683706702,-0.41640127388534826,-0.4480238158627199,0.5205747877204442,0.5073039616688092,-0.2867003226147796
000001.SZ,1991-12-09,1.0370213067176328,1.0217443994321525,1.029624124017838,1.0199812350140738,1.0185106533588164,1.0994263862332778,1.0794122413699963,0.9058971141781681,0.9318129463257314,0.38008684661575587
000001.SZ,1991-12-10,1.0370213067176328,1.0326165991482288,1.0370213067176328,1.0363484727386454,1.0388617540879168,0.9005736137667336,0.866889957322673,1.1430363864491844,1.188666205943331,0.7154729905323389
000001.SZ,1991-12-11,1.0555319600764492,1.0434887988643051,1.0444184894174275,1.0308927268304549,1.0555319600764492,-0.300191204588908,-0.2843714548106531,1.266624843161857,1.3245795899562314,0.6036776092268112
000001.SZ,1991-12-12,1.0499752247469385,1.0271804992901907,1.0259078360586111,1.0145254891058832,1.0499752247469385,-0.9005736137667336,-0.8577062287288639,0.6637390213299874,0.6802580050679566,0.2682914653102282
000001.SZ,1991-12-13,1.029624124017838,1.0072712163706243,1.0036808947405675,0.9908955068283699,1.0333050187584059,-1.3001912045889177,-1.2582788612176545,0.8117942283563363,0.81571066574522,-0.21591782951626512
000001.SZ,1991-12-16,0.985596920009625,1.0,1.0110727131673602,1.0128353498158864,0.9767083404692584,-0.5382352941176456,-0.5510475699811094,0.7735703245749613,0.7800056481219995,0.23365829698378793
000001.SZ,1991-12-17,0.9946031418651817,1.0,1.014775372029057,1.0110117482027001,0.9892447336872752,0.07647058823529852,0.07727975270479133,0.705564142194745,0.7119457780288054,0.1962903108043963
000001.SZ,1991-12-18,0.9927812725585233,0.9963906362792616,1.0110727131673602,1.0146940206908646,0.9874636067819831,-0.15441176470588677,-0.15636269963936114,0.9574961360123647,0.9635696131036431,0.27174489828201037
000001.SZ,1991-12-19,0.9927812725585233,1.0,1.014775372029057,1.0146940206908646,0.9910601130330536,-0.0,-0.0,0.7797527047913446,0.7870658006212934,0.27174489828201037
000001.SZ,1991-12-20,0.9927812725585233,1.0,1.014775372029057,1.0091881465895143,0.9910601130330536,0.2308823529411794,0.23295552120899876,0.7797527047913446,0.7870658006212934,0.15892232462501374
000001.SZ,1991-12-23,1.0036356081853122,1.00357498882816,1.0036139972895022,1.010911491816381,0.9945738577452131,-1.9999999999999745,-2.010873571691854,1.2586719524281467,1.2640832436311447,0.19423592610146753
000001.SZ,1991-12-24,1.0108721997160763,1.0539342064556048,0.9818257636306773,1.0563644577266567,1.0054261422547868,-8.331210191082684,-8.286398820493918,1.0406342913776017,1.0800143523501973,1.1256267461500737
000001.SZ,1991-12-25,1.0561614902531076,1.0791310027156165,1.0581714563714077,1.0654342009243494,1.050632473906131,-1.662420382165584,-1.582381127902691,2.248761149653122,2.4050950843200574,1.3114776666643622
000001.SZ,1991-12-26,1.0615975901111456,1.0539342064556048,1.018174236369323,1.018174236369323,1.0596530033870186,8.662420382165468,8.174898636196092,1.9008919722497521,1.9770362396842482,0.3430590770113801
000001.SZ,1991-12-27,1.0145078079013885,1.0251624213674333,1.018174236369323,1.0345414740938945,1.0126494781226238,-2.999999999999955,-2.962587541467011,2.0862239841427157,2.129529960531037,0.6784452209279631
000001.SZ,1992-01-06,0.9965636863463805,1.0153355256731678,1.0017465234297764,1.0206232964434665,0.9982952496475757,-12.076923076923483,-12.095601173020528,1.1907775768535263,1.2002176278563657,0.3932435264773987
000001.SZ,1992-01-07,1.0171161146746956,1.028945397714323,1.0189810848217227,1.0274867820432827,1.018883388519162,-4.019230769230942,-3.944281524926686,1.3250452079566004,1.3637494170682418,0.5338853383631976
000001.SZ,1992-01-08,1.0205524283283152,1.028945397714323,1.0189810848217227,1.018915634954517,1.025735173589483,5.019230769230962,4.89266862170088,0.8716094032549728,0.8930514534431836,0.35825130533834754
000001.SZ,1992-01-09,1.0171161146746956,1.0153355256731678,1.0103473274896195,1.0206232964434665,1.0171786381667376,-1.0,-0.982991202346041,0.6939421338155516,0.7065132908440852,0.3932435264773987
000001.SZ,1992-01-10,1.0154143212462363,1.0153355256731678,1.017267514664206,1.0240714590653837,1.018883388519162,-2.019230769230828,-1.981231671554252,0.6894213381555153,0.7044924607492616,0.4639008960850953
000001.SZ,1992-01-13,1.005060108937377,1.0,1.0033689666342727,0.9949653668547974,1.003378487081309,-1.4952380952380906,-1.4905269390171698,0.8872131147540984,0.8861429832303619,-0.13252106559595056
000001.SZ,1992-01-14,1.0,0.9949653668547974,0.9830255911888565,0.9798614674191894,0.9983268444930661,-4.485714285714319,-4.493783303730018,0.4662295081967213,0.45984112974404234,-0.44201975285504336
000001.SZ,1992-01-15,0.9848196731878687,0.9865636223704464,0.9830255911888565,0.9764943560800411,0.9831719167283375,-1.0,-1.0171699230313795,1.4459016393442623,1.4340247131509267,-0.5110162754924223
000001.SZ,1992-01-16,0.9780513746092114,0.9731272447408928,0.9678004535147392,0.9697922011287841,0.9797934296470286,-1.990476190476219,-2.0316755476613384,0.8314754098360656,0.8071491615180936,-0.6483522110277734
000001.SZ,1992-01-17,0.9746994553131144,0.9697922011287841,0.9609977324263038,0.9664250897896358,0.9730686315518517,-1.0,-1.0278271166370634,0.7495081967213115,0.7213150926743159,-0.7173487336651501
000001.SZ,1992-01-20,0.9965280074069175,1.0207658223662457,1.0158767612755342,1.0225636261074427,0.9965280074069175,-6.4761904761905384,-6.498847926267281,0.9492563429571304,0.9724686448455185,0.4330034233444774
000001.SZ,1992-01-21,1.0207658223662457,1.0311487335493683,1.0300006741724532,1.0173540830208714,1.0190132927716422,1.4952380952381286,1.467453917050691,1.378827646544182,1.4255123891098196,0.3262530604075836
000001.SZ,1992-01-22,1.0121023741816018,1.0138218371800807,1.0158767612755342,1.0052095430865713,1.0138218371800807,3.4857142857143097,3.4380760368663594,1.3928258967629046,1.4096053839094524,0.07739552642730596
000001.SZ,1992-01-23,1.001719462998479,1.0138218371800807,1.0211690150340456,1.0139031754985566,1.001719462998479,-2.495238095238138,-2.4910714285714284,1.2922134733158355,1.3147751605995717,0.255539444194608
000001.SZ,1992-01-24,1.0121023741816018,1.027676740956286,1.0247084204139418,1.027773169194014,1.0103829111831228,-3.9809523809524,-3.940092165898618,2.0358705161854767,2.0975833588253288,0.5397537862813712
000001.SZ,1992-01-27,1.0102587558808156,0.996621512918691,1.0085858087437087,0.9932524052431071,1.013679801021076,-0.5000000000000048,-0.49327485380116953,1.1048560378169316,1.103397987458072,-0.16762189319372345
000001.SZ,1992-01-28,1.0051293779404076,0.9932752019048233,1.0103292871476035,0.9966423451927424,1.006839900510538,0.2511961722488122,0.24948830409356723,1.0038676407391491,1.0024792183170483,-0.09815758241939425
000001.SZ,1992-01-29,1.0085598536330371,1.0117764406834198,1.0154939307214055,1.0135274746561633,1.0102762141641577,1.2511961722488025,1.2384502923976606,0.9140524280189085,0.9243109231442321,0.24784084172320167
000001.SZ,1992-01-30,1.0239479874542603,1.0218797258599055,1.0309878614428107,1.0202750694130562,1.0273923288388531,0.5000000000000048,0.48669590643274846,0.745595186935969,0.7630158961645034,0.3861078984073373
