,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000006.SZ,20211111,4.16,4.3,4.13,4.28,4.15,0.1299999999999999,3.1325,119831.17,50948.309
1,000006.SZ,20211110,4.09,4.16,4.07,4.15,4.09,0.0600000000000005,1.467,54748.24,22523.955
2,000006.SZ,20211109,4.09,4.1,4.07,4.09,4.09,0.0,0.0,22226.51,9077.921
3,000006.SZ,20211108,4.09,4.1,4.06,4.09,4.09,0.0,0.0,33413.48,13624.864
4,000006.SZ,20211105,4.1,4.12,4.07,4.09,4.12,-0.03000000000000025,-0.7282,35775.82,14620.425
5,000006.SZ,20211104,4.13,4.14,4.07,4.12,4.12,0.0,0.0,34630.98,14206.475
6,000006.SZ,20211103,4.08,4.13,4.06,4.12,4.08,0.040000000000000036,0.9804,32980.25,13518.242
7,000006.SZ,20211102,4.16,4.17,4.05,4.08,4.16,-0.08000000000000007,-1.9231,60195.29,24668.454
8,000006.SZ,20211101,4.18,4.19,4.14,4.16,4.17,-0.009999999999999787,-0.2398,34925.45,14543.79
9,000006.SZ,20211029,4.08,4.17,4.07,4.17,4.08,0.08999999999999986,2.2059,37620.0,15559.685
10,000006.SZ,20211028,4.13,4.16,4.06,4.08,4.15,-0.07000000000000028,-1.6867,45351.37,18557.162
11,000006.SZ,20211027,4.22,4.23,4.13,4.15,4.23,-0.08000000000000007,-1.8913,50895.28,21210.011
12,000006.SZ,20211026,4.25,4.28,4.22,4.23,4.27,-0.03999999999999915,-0.9368,43210.65,18335.535
13,000006.SZ,20211025,4.39,4.39,4.21,4.27,4.45,-0.1800000000000006,-4.0449,126381.23,54016.456
14,000006.SZ,20211022,4.45,4.55,4.44,4.45,4.45,0.0,0.0,103863.41,46623.331
15,000006.SZ,20211021,4.44,4.48,4.41,4.45,4.41,0.040000000000000036,0.907,63193.17,28079.643
16,000006.SZ,20211020,4.44,4.45,4.41,4.41,4.44,-0.03000000000000025,-0.6757,39337.89,17402.428
17,000006.SZ,20211019,4.43,4.45,4.4,4.44,4.43,0.010000000000000675,0.2257,34030.0,15078.676
18,000006.SZ,20211018,4.46,4.46,4.4,4.43,4.44,-0.010000000000000675,-0.2252,62589.0,27647.242
19,000006.SZ,20211015,4.49,4.49,4.44,4.44,4.49,-0.04999999999999982,-1.1136,44431.9,19795.499
20,000006.SZ,20211014,4.5,4.51,4.46,4.49,4.5,-0.009999999999999787,-0.2222,31920.97,14337.713
21,000006.SZ,20211013,4.52,4.53,4.46,4.5,4.52,-0.019999999999999574,-0.4425,49537.37,22216.567
22,000006.SZ,20211012,4.55,4.6,4.51,4.52,4.57,-0.05000000000000071,-1.0941,84268.0,38272.996
23,000006.SZ,20211011,4.56,4.64,4.53,4.57,4.58,-0.009999999999999787,-0.2183,65217.07,29782.036
24,000006.SZ,20211008,4.54,4.62,4.53,4.58,4.49,0.08999999999999986,2.0045,84796.43,38784.39
25,000006.SZ,20210930,4.48,4.53,4.45,4.49,4.44,0.04999999999999982,1.1261,55555.11,24961.732
26,000006.SZ,20210929,4.46,4.54,4.44,4.44,4.5,-0.05999999999999961,-1.3333,67493.64,30189.64
27,000006.SZ,20210928,4.45,4.55,4.45,4.5,4.44,0.05999999999999961,1.3514,94829.36,42745.855
28,000006.SZ,20210927,4.56,4.56,4.43,4.44,4.55,-0.10999999999999943,-2.4176,95054.31,42471.92
29,000006.SZ,20210924,4.68,4.7,4.54,4.55,4.69,-0.14000000000000057,-2.9851,80504.6,37132.913
30,000006.SZ,20210923,4.56,4.75,4.56,4.69,4.57,0.1200000000000001,2.6258,123097.07,57565.03
31,000006.SZ,20210922,4.46,4.59,4.45,4.57,4.55,0.020000000000000462,0.4396,60302.23,27326.257
32,000006.SZ,20210917,4.6,4.61,4.51,4.55,4.59,-0.040000000000000036,-0.8715,67485.29,30799.31
33,000006.SZ,20210916,4.69,4.73,4.59,4.59,4.68,-0.08999999999999986,-1.9231,93490.65,43562.925
34,000006.SZ,20210915,4.73,4.75,4.62,4.68,4.71,-0.03000000000000025,-0.6369,91619.0,42871.09
35,000006.SZ,20210914,4.84,4.89,4.69,4.71,4.85,-0.13999999999999968,-2.8866,127510.97,60973.976
36,000006.SZ,20210913,4.77,4.85,4.74,4.85,4.77,0.08000000000000007,1.6771,118395.11,57060.761
37,000006.SZ,20210910,4.83,4.88,4.76,4.77,4.83,-0.0600000000000005,-1.2422,114372.0,55049.271
38,000006.SZ,20210909,4.83,4.85,4.77,4.83,4.8,0.03000000000000025,0.625,109413.81,52799.064
39,000006.SZ,20210908,4.73,4.82,4.7,4.8,4.75,0.04999999999999982,1.0526,148499.54,71024.868
40,000006.SZ,20210907,4.83,4.85,4.73,4.75,4.71,0.040000000000000036,0.8493,157627.65,75167.206
41,000006.SZ,20210906,4.67,4.73,4.67,4.71,4.68,0.03000000000000025,0.641,85433.58,40139.349
42,000006.SZ,20210903,4.64,4.71,4.64,4.68,4.67,0.009999999999999787,0.2141,100499.44,47100.081
43,000006.SZ,20210902,4.62,4.69,4.59,4.67,4.62,0.04999999999999982,1.0823,123664.56,57491.905
44,000006.SZ,20210901,4.54,4.64,4.51,4.62,4.53,0.08999999999999986,1.9868,150387.04,68845.633
45,000006.SZ,20210831,4.46,4.53,4.45,4.53,4.5,0.03000000000000025,0.6667,69747.08,31329.52
46,000006.SZ,20210830,4.55,4.55,4.44,4.5,4.55,-0.04999999999999982,-1.0989,110824.68,49694.711
47,000006.SZ,20210827,4.63,4.65,4.52,4.55,4.67,-0.1200000000000001,-2.5696,113142.83,51815.42
48,000006.SZ,20210826,4.64,4.72,4.6,4.67,4.64,0.03000000000000025,0.6466,106910.26,49717.308
49,000006.SZ,20210825,4.61,4.64,4.6,4.64,4.63,0.009999999999999787,0.216,48235.14,22317.406
50,000006.SZ,20210824,4.64,4.66,4.6,4.63,4.62,0.009999999999999787,0.2165,57160.0,26416.982
51,000006.SZ,20210823,4.57,4.66,4.57,4.62,4.57,0.04999999999999982,1.0941,59002.78,27268.503
52,000006.SZ,20210820,4.56,4.58,4.52,4.57,4.56,0.010000000000000675,0.2193,62534.25,28464.555
53,000006.SZ,20210819,4.61,4.63,4.55,4.56,4.62,-0.0600000000000005,-1.2987,53119.84,24332.648
54,000006.SZ,20210818,4.57,4.63,4.55,4.62,4.58,0.040000000000000036,0.8734,48944.68,22483.396
55,000006.SZ,20210817,4.65,4.69,4.57,4.58,4.67,-0.08999999999999986,-1.9272,66449.65,30796.627
56,000006.SZ,20210816,4.6,4.71,4.6,4.67,4.64,0.03000000000000025,0.6466,57839.23,26990.616
57,000006.SZ,20210813,4.66,4.66,4.59,4.64,4.64,0.0,0.0,53752.16,24857.055
58,000006.SZ,20210812,4.67,4.72,4.64,4.64,4.69,-0.05000000000000071,-1.0661,58347.69,27209.051
59,000006.SZ,20210811,4.6,4.77,4.59,4.69,4.6,0.09000000000000075,1.9565,126189.11,59523.172
60,000006.SZ,20210810,4.59,4.62,4.55,4.6,4.6,0.0,0.0,45024.57,20616.776
61,000006.SZ,20210809,4.54,4.68,4.5,4.6,4.54,0.05999999999999961,1.3216,100071.43,46121.945
62,000006.SZ,20210806,4.55,4.56,4.44,4.54,4.57,-0.03000000000000025,-0.6565,63047.28,28431.226
63,000006.SZ,20210805,4.47,4.7,4.45,4.57,4.47,0.10000000000000053,2.2371,106926.91,49032.342
64,000006.SZ,20210804,4.45,4.47,4.43,4.47,4.44,0.02999999999999936,0.6757,44345.9,19748.665
65,000006.SZ,20210803,4.44,4.49,4.42,4.44,4.46,-0.019999999999999574,-0.4484,51145.48,22814.264
66,000006.SZ,20210802,4.42,4.48,4.34,4.46,4.42,0.040000000000000036,0.905,79179.78,34919.348
67,000006.SZ,20210730,4.41,4.44,4.36,4.42,4.43,-0.009999999999999787,-0.2257,55438.57,24357.964
68,000006.SZ,20210729,4.43,4.45,4.4,4.43,4.42,0.009999999999999787,0.2262,51786.92,22903.196
69,000006.SZ,20210728,4.48,4.51,4.39,4.42,4.5,-0.08000000000000007,-1.7778,78411.19,34719.143
70,000006.SZ,20210727,4.55,4.58,4.49,4.5,4.56,-0.05999999999999961,-1.3158,58969.27,26709.922
71,000006.SZ,20210726,4.7,4.7,4.53,4.56,4.7,-0.14000000000000057,-2.9787,92943.64,42695.291
72,000006.SZ,20210723,4.7,4.72,4.64,4.7,4.73,-0.03000000000000025,-0.6342,79357.65,37134.134
73,000006.SZ,20210722,4.64,4.76,4.62,4.73,4.63,0.10000000000000053,2.1598,97367.21,45733.636
74,000006.SZ,20210721,4.66,4.69,4.62,4.63,4.67,-0.040000000000000036,-0.8565,67556.77,31391.925
75,000006.SZ,20210720,4.68,4.7,4.64,4.67,4.7,-0.03000000000000025,-0.6383,68314.66,31850.761
