,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000009.SZ,20211111,18.9,19.2,18.5,18.58,19.0,-0.4200000000000017,-2.2105,1271272.06,2381224.501
1,000009.SZ,20211110,20.0,20.0,18.49,19.0,20.45,-1.4499999999999993,-7.0905,1705168.05,3254488.334
2,000009.SZ,20211109,20.58,20.75,19.79,20.45,20.23,0.21999999999999886,1.0875,1841569.81,3738999.666
3,000009.SZ,20211108,18.45,20.23,18.45,20.23,18.39,1.8399999999999999,10.0054,1254456.14,2495701.339
4,000009.SZ,20211105,19.5,19.75,18.34,18.39,19.69,-1.3000000000000007,-6.6023,1188199.54,2247533.496
5,000009.SZ,20211104,19.16,19.88,18.65,19.69,19.06,0.6300000000000026,3.3054,1219555.2,2366549.969
6,000009.SZ,20211103,19.24,19.52,18.64,19.06,19.69,-0.6300000000000026,-3.1996,1112557.9,2116934.367
7,000009.SZ,20211102,20.37,21.0,19.19,19.69,20.5,-0.8099999999999987,-3.9512,1413141.63,2826609.23
8,000009.SZ,20211101,20.91,21.3,20.14,20.5,20.91,-0.41000000000000014,-1.9608,1027259.92,2117177.93
9,000009.SZ,20211029,21.56,21.58,19.88,20.91,21.55,-0.6400000000000006,-2.9698,1290680.17,2680456.19
10,000009.SZ,20211028,20.65,22.13,20.64,21.55,20.82,0.7300000000000004,3.5062,1908197.68,4090272.229
11,000009.SZ,20211027,20.7,21.78,20.54,20.82,20.84,-0.019999999999999574,-0.096,2333907.16,4923947.886
12,000009.SZ,20211026,20.79,21.51,20.43,20.84,19.55,1.2899999999999991,6.5985,2699421.66,5666239.475
13,000009.SZ,20211025,18.1,19.55,18.01,19.55,17.77,1.7800000000000011,10.0169,1937721.29,3747366.275
14,000009.SZ,20211022,18.03,18.51,17.56,17.77,18.1,-0.33000000000000185,-1.8232,927236.79,1661094.838
15,000009.SZ,20211021,18.88,18.88,17.88,18.1,18.88,-0.7799999999999976,-4.1314,1595289.72,2902137.657
16,000009.SZ,20211020,17.05,18.88,16.9,18.88,17.16,1.7199999999999989,10.0233,1162678.54,2100100.296
17,000009.SZ,20211019,17.45,17.69,16.8,17.16,17.65,-0.48999999999999844,-2.7762,1016214.11,1747136.882
18,000009.SZ,20211018,17.1,17.83,16.63,17.65,17.12,0.5299999999999976,3.0958,1278267.52,2194753.877
19,000009.SZ,20211015,16.83,17.21,16.24,17.12,16.77,0.3500000000000014,2.0871,935352.71,1575842.755
20,000009.SZ,20211014,17.0,17.04,16.36,16.77,17.03,-0.26000000000000156,-1.5267,565824.06,946111.738
21,000009.SZ,20211013,17.13,17.17,16.25,17.03,16.68,0.3500000000000014,2.0983,714806.18,1201109.64
22,000009.SZ,20211012,17.01,17.32,16.43,16.68,17.32,-0.6400000000000006,-3.6952,1009912.79,1693016.977
23,000009.SZ,20211011,17.76,18.21,17.15,17.32,17.69,-0.370000000000001,-2.0916,1003306.62,1760014.9
24,000009.SZ,20211008,19.53,19.66,17.51,17.69,19.18,-1.4899999999999984,-7.7685,1030263.46,1853620.222
25,000009.SZ,20210930,18.35,19.22,18.02,19.18,17.98,1.1999999999999993,6.6741,816934.32,1534300.257
26,000009.SZ,20210929,18.8,18.99,17.72,17.98,18.91,-0.9299999999999997,-4.918,908390.44,1653805.7
27,000009.SZ,20210928,18.82,19.49,18.75,18.91,19.22,-0.3099999999999987,-1.6129,814639.44,1552453.346
28,000009.SZ,20210927,21.14,21.47,19.22,19.22,21.36,-2.1400000000000006,-10.0187,1212761.4,2405739.903
29,000009.SZ,20210924,21.89,21.94,20.88,21.36,22.0,-0.6400000000000006,-2.9091,823357.89,1754780.923
30,000009.SZ,20210923,21.96,22.43,21.62,22.0,22.5,-0.5,-2.2222,782356.02,1726505.8
31,000009.SZ,20210922,20.95,22.64,20.88,22.5,21.5,1.0,4.6512,1191631.7,2624328.949
32,000009.SZ,20210917,20.48,21.89,20.2,21.5,20.48,1.0199999999999996,4.9805,992573.91,2088167.86
33,000009.SZ,20210916,21.54,21.65,20.48,20.48,21.75,-1.2699999999999996,-5.8391,1012504.83,2122717.355
34,000009.SZ,20210915,22.16,23.36,21.38,21.75,22.44,-0.6900000000000013,-3.0749,1934524.87,4307538.544
35,000009.SZ,20210914,20.32,22.44,20.01,22.44,20.4,2.0400000000000027,10.0,2009299.58,4392932.565
36,000009.SZ,20210913,21.68,21.68,20.1,20.4,21.73,-1.3300000000000018,-6.1206,1407926.68,2887209.119
